curr_state	curr_action	next_reward	next_state	old_value	new_value
16	3	0	28	0.6815706437145227	0.6904933183710585
28	3	0	40	0.7785832225049307	0.7849710504460891
40	3	0	52	0.8509712140570846	0.8544907324025817
52	2	0	61	0.8951175732445003	0.8969852875639741
61	3	0	73	0.06463387031932796	0.10470573641128932
73	3	0	85	0.47005306185751666	0.49950483274213986
85	2	0	94	0.05401541897475823	0.11061492012047335
94	0	0	97	0.6262731620524338	0.6606665069212186
97	3	0	109	0.9800066775154364	0.9800142981921357
109	0	0	112	0.12083518862538746	0.15776308843176162
112	1	0	118	0.4950648350395242	0.5398953241256131
118	0	0	121	0.026829000000000006	0.07579470690110039
121	1	1	127	0.521703100011115	0.5695327900286564
127	2	0	8	1.5465386416806574e-15	8.184415605418133e-15
8	3	0	20	6.861142250409637e-14	2.68579833315096e-10
20	3	0	32	2.320097704191434e-11	2.945097846583988e-10
32	2	0	41	2.7639283365724837e-09	6.5564693117083395e-09
41	1	0	47	4.1100341502960644e-08	5.021281664203122e-08
47	1	0	53	4.1319449046710935e-10	2.5293477322306945e-09
53	2	0	62	2.179265344252824e-08	3.5092225852859895e-08
62	1	0	68	1.563518965109543e-07	2.423004338398358e-07
68	3	0	80	1.026098252322999e-06	1.154816311261509e-06
80	3	0	92	2.3366452946546442e-06	2.557666354955819e-06
92	1	0	98	4.592783735016556e-06	5.552610689561231e-06
98	3	0	110	1.4334397252993235e-05	1.6724416511865414e-05
110	2	0	119	7.12291867217958e-07	5.571328123258542e-06
119	3	0	3	4.980066103800384e-05	6.737116086015961e-05
3	3	0	15	0.0002277834942015773	0.00024864174499479683
15	2	0	24	0.00044077373952906303	0.0004845638829762237
24	0	0	27	2.2978722457126156e-05	6.483235508641472e-05
27	3	0	39	0.0004459747967171837	0.0008989183971278441
39	3	0	51	0.005025667475579584	0.005662453691846163
51	2	0	60	0.011508615796207454	0.01282137827043784
60	1	0	66	0.02488509145304174	0.02677508596667341
66	3	0	78	0.04422730968622062	0.048448460304166385
78	3	0	90	0.08731193521785682	0.09126336727958424
90	3	0	102	0.12810732912639491	0.13326448645225641
102	1	0	108	0.18149384079293926	0.1882986569857817
108	3	0	120	0.25206262901147847	0.26047310554808206
120	2	0	1	0.339563024623752	0.35043540866645617
1	3	0	13	0.45281501520282186	0.4637222937260171
13	2	0	22	0.09473783546334116	0.1274594973694753
22	0	0	25	0.0	0.021278992086329964
25	3	0	37	0.004044046457619116	0.0325743769062141
37	0	0	40	0.29227005145815044	0.347637628820191
40	3	0	52	0.8544907324025817	0.8578432026311569
52	0	0	55	0.0687578590072522	0.09770851634593819
55	1	0	61	0.36188326504455764	0.4170744101840257
61	2	0	70	0.9230249661002407	0.9240264377742231
70	0	0	73	0.14090029422035427	0.1762612432397907
73	3	0	85	0.49950483274213986	0.5260114265383007
85	3	0	97	0.7722937077815641	0.7920857525244291
97	3	0	109	0.9800142981921357	0.9800211568011652
109	2	0	118	0.41255106952623927	0.4656329351636567
118	2	1	127	0.952898713030721	0.9576088417463019
127	3	0	11	1.884133039418257e-10	2.414568118907826e-10
11	2	0	20	7.2610947821353e-10	9.220166134270193e-10
20	2	0	29	2.7123038690388115e-09	3.4750013939146094e-09
29	2	0	38	1.2228643826325732e-11	1.1041336437984325e-09
38	2	0	47	1.104169559954282e-08	2.3160035328955183e-08
47	2	0	56	1.3356069989259237e-07	1.5655768411792507e-07
56	0	0	59	3.0985742105637694e-09	6.224081238992954e-09
59	3	0	71	3.470065100490467e-08	6.078760398996128e-08
71	2	0	80	2.985557382378493e-07	5.219091335546905e-07
80	3	0	92	2.557666354955819e-06	2.851608177726799e-06
92	1	0	98	5.552610689561231e-06	6.653066855279783e-06
98	3	0	110	1.6724416511865414e-05	1.8875433844850373e-05
110	2	0	119	5.571328123258542e-06	1.168394023608849e-05
119	3	0	3	6.737116086015961e-05	8.524957752862854e-05
3	0	0	6	2.7883319437710714e-06	5.472173718494641e-06
6	2	0	15	2.9926009788895722e-05	7.49052332246523e-05
15	0	0	18	1.001757510498688e-05	1.3558459889797684e-05
18	1	0	24	4.5885275710196886e-05	0.00012916426553924416
24	0	0	27	6.483235508641472e-05	0.00014734204089342982
27	3	0	39	0.0008989183971278441	0.00136960947290783
39	3	0	51	0.005662453691846163	0.006365524771434893
51	2	0	60	0.01282137827043784	0.014189973954094723
60	1	0	66	0.02677508596667341	0.02889397494011854
66	3	0	78	0.048448460304166385	0.05263868763442859
78	3	0	90	0.09126336727958424	0.09533021471039921
90	3	0	102	0.13326448645225641	0.13857960484862317
102	1	0	108	0.1882986569857817	0.19525562873646365
108	0	0	111	0.0004840929489006488	0.0020208881647665934
111	1	0	117	0.016012166775313228	0.027688528130006468
117	2	0	126	0.0004367835257177254	0.008650962908190443
126	2	0	7	0.08341270439438879	0.10687093409711015
7	0	0	10	0.0	0.010679588926484239
10	3	0	22	0.03206486376194747	0.07105382283822097
22	1	0	28	0.4262166207320024	0.461307092652965
28	3	0	40	0.7849710504460891	0.7914004224619646
40	3	0	52	0.8578432026311569	0.8608604258368746
52	2	0	61	0.8969852875639741	0.8987653761472247
61	2	0	70	0.9240264377742231	0.9249277622808074
70	1	0	76	0.9424643261010766	0.9430299449088925
76	0	0	79	0.111698362681539	0.1549402332494138
79	2	0	88	0.5496132003639264	0.5906366057484188
88	2	0	97	0.969542681019041	0.9696105074404522
97	0	0	100	0.3309961158788164	0.3851909473369584
100	2	0	109	0.8817620509699361	0.8915941343011855
109	1	0	115	0.989982711396394	0.9899841205668515
115	1	0	121	0.13650575400002174	0.17923892481285655
121	1	1	127	0.5695327900286564	0.612579511049695
127	3	0	11	2.414568118907826e-10	3.0859077543097925e-10
11	2	0	20	9.220166134270193e-10	1.1738400900818637e-09
20	2	0	29	3.4750013939146094e-09	4.161429166302828e-09
29	3	0	41	1.0443716280602818e-08	1.4370413500103628e-08
41	1	0	47	5.021281664203122e-08	6.069074570550269e-08
47	2	0	56	1.5655768411792507e-07	1.772549699207245e-07
56	3	0	68	3.672025678241609e-07	4.448091258566342e-07
68	3	0	80	1.154816311261509e-06	1.3216438897303112e-06
80	3	0	92	2.851608177726799e-06	3.2251009786268177e-06
92	1	0	98	6.653066855279783e-06	7.856428120391993e-06
98	1	0	104	3.5011310390919306e-11	2.4263617016444968e-08
104	3	0	116	2.447687559302338e-07	1.0424974153760405e-06
116	1	0	122	8.305106414533638e-06	1.7396201988742095e-05
122	2	0	3	0.00010021824460264465	0.00011481195289686507
3	3	0	15	0.00024864174499479683	0.0002717493949099633
15	0	0	18	1.3558459889797684e-05	2.4989876189203088e-05
18	3	0	30	0.0	0.00020712112008226138
30	2	0	39	0.002092132526083448	0.002513106225847158
39	3	0	51	0.006365524771434893	0.007133779715746782
51	2	0	60	0.014189973954094723	0.015631480077756988
60	1	0	66	0.02889397494011854	0.031215807521915117
66	3	0	78	0.05263868763442859	0.05681251012731525
78	3	0	90	0.09533021471039921	0.09951657411937298
90	0	0	93	0.0006346248305814292	0.0029206228577449206
93	0	0	96	9.285019727480195e-07	0.004163614545720845
96	3	0	108	0.04204827165601385	0.0636302819396726
108	3	0	120	0.26047310554808206	0.26911890045125303
120	2	0	1	0.35043540866645617	0.36130037487868627
1	3	0	13	0.4637222937260171	0.4735388443968928
13	0	0	16	0.5675634347826004	0.5791659298230751
16	3	0	28	0.6904933183710585	0.6997926283576872
28	3	0	40	0.7914004224619646	0.7974855623736188
40	3	0	52	0.8608604258368746	0.8637521554917624
52	2	0	61	0.8987653761472247	0.9004566869983022
61	2	0	70	0.9249277622808074	0.9257949505987071
70	1	0	76	0.9430299449088925	0.9435390018359268
76	3	0	88	0.9576974890699348	0.957919180399546
88	2	0	97	0.9696105074404522	0.9696715512197223
97	3	0	109	0.9800211568011652	0.980027469057167
109	1	0	115	0.9899841205668515	0.9899853888202631
115	3	1	127	0.9999967708090588	0.9999970937587034
127	3	0	11	3.0859077543097925e-10	3.9394186680598583e-10
11	2	0	20	1.1738400900818637e-09	1.4684375685376573e-09
20	2	0	29	4.161429166302828e-09	5.167957186182804e-09
29	3	0	41	1.4370413500103628e-08	1.894175597493803e-08
41	1	0	47	6.069074570550269e-08	7.216991315710414e-08
47	2	0	56	1.772549699207245e-07	2.0356557638845885e-07
56	3	0	68	4.448091258566342e-07	5.311709583542716e-07
68	3	0	80	1.3216438897303112e-06	1.508764497641335e-06
80	3	0	92	3.2251009786268177e-06	3.6803772646829432e-06
92	1	0	98	7.856428120391993e-06	8.939453258992981e-06
98	3	0	110	1.8875433844850373e-05	2.081134944453684e-05
110	3	0	122	3.862079781991416e-05	4.6125101374712386e-05
122	2	0	3	0.00011481195289686507	0.00013023394770326493
3	1	0	9	2.690620490068463e-06	7.552588688037821e-06
9	1	0	15	5.182858835329499e-05	9.461755393261163e-05
15	1	0	21	1.653943781458527e-07	5.11652448898793e-07
21	3	0	33	3.6646212986618737e-06	2.9124076737412548e-05
33	1	0	39	0.0002608678542284532	0.0009410252606645393
39	3	0	51	0.007133779715746782	0.007967918271870045
51	2	0	60	0.015631480077756988	0.017158697014650885
60	3	0	72	0.002076749571092112	0.0031132514277322407
72	2	0	81	0.012567442563124644	0.015363104819561884
81	2	0	90	0.040933399118683884	0.050559440086829194
90	3	0	102	0.13857960484862317	0.14405195160867076
102	1	0	108	0.19525562873646365	0.20237283700749134
108	3	0	120	0.26911890045125303	0.2779757475191177
120	2	0	1	0.36130037487868627	0.37205068298611005
1	3	0	13	0.4735388443968928	0.48352238700968797
13	0	0	16	0.5791659298230751	0.5905288070481787
16	3	0	28	0.6997926283576872	0.7087644361969068
28	3	0	40	0.7974855623736188	0.8032484695299413
40	3	0	52	0.8637521554917624	0.866522151955418
52	2	0	61	0.9004566869983022	0.9020647184077439
61	0	0	64	0.1007350472804249	0.14431444943047078
64	1	0	70	0.5419485543241248	0.5811640600734691
70	1	0	76	0.9435390018359268	0.9440191005118892
76	3	0	88	0.957919180399546	0.9581247459303439
88	2	0	97	0.9696715512197223	0.9697271155344096
97	3	0	109	0.980027469057167	0.9800332756446564
109	3	0	121	0.058192200000001505	0.11301835159392117
121	1	1	127	0.612579511049695	0.6513215599837258
127	0	0	2	7.254674154690183e-14	5.385272508300278e-13
2	3	0	14	4.780153368058749e-12	1.0339032378726447e-11
14	2	0	23	6.097873078256132e-11	1.8784234526069398e-10
23	1	0	29	1.3430453288524121e-09	3.083974637486036e-09
29	3	0	41	1.894175597493803e-08	2.4192401779997537e-08
41	1	0	47	7.216991315710414e-08	8.510591390385116e-08
47	2	0	56	2.0356557638845885e-07	2.3579494362668586e-07
56	3	0	68	5.311709583542716e-07	6.274215477853366e-07
68	3	0	80	1.508764497641335e-06	1.722245397080813e-06
80	3	0	92	3.6803772646829432e-06	4.197345410854954e-06
92	1	0	98	8.939453258992981e-06	1.010583152810283e-05
98	3	0	110	2.081134944453684e-05	2.3296599536179683e-05
110	2	0	119	1.168394023608849e-05	1.8955254387813868e-05
119	3	0	3	8.524957752862854e-05	0.00010362780987185205
3	3	0	15	0.0002717493949099633	0.0002925462798336131
15	1	0	21	5.11652448898793e-07	3.3437708010127562e-06
21	3	0	33	2.9124076737412548e-05	0.00011937316986946068
33	1	0	39	0.0009410252606645393	0.0016357466435132197
39	3	0	51	0.007967918271870045	0.008869837449133477
51	1	0	57	7.497332518777757e-05	0.00015800227098579058
57	3	0	69	0.00010681885220374216	0.0006180249984192754
69	3	0	81	0.005271596277130378	0.009749821218013429
81	2	0	90	0.050559440086829194	0.05976463928740468
90	3	0	102	0.14405195160867076	0.14968166731154534
102	1	0	108	0.20237283700749134	0.20965515231113485
108	3	0	120	0.2779757475191177	0.2870111903828308
120	3	0	4	0.02167413745628507	0.04155655136194997
4	2	0	13	0.22272553183124652	0.25891533054589155
13	0	0	16	0.5905288070481787	0.6016436055268546
16	3	0	28	0.7087644361969068	0.7174095910606803
28	3	0	40	0.8032484695299413	0.8087093156205336
40	3	0	52	0.866522151955418	0.8691743438822429
52	1	0	58	0.15005497430332582	0.18233001767401888
58	1	0	64	0.011858371678291763	0.06820777645773604
64	1	0	70	0.5811640600734691	0.6165055450167992
70	1	0	76	0.9440191005118892	0.9444715403078043
76	0	0	79	0.1549402332494138	0.1979192338935659
79	2	0	88	0.5906366057484188	0.6275759296114835
88	2	0	97	0.9697271155344096	0.9697776982697897
97	3	0	109	0.9800332756446564	0.9800385015733968
109	0	0	112	0.15776308843176162	0.19543641667702116
112	1	0	118	0.5398953241256131	0.5807090670459357
118	2	1	127	0.9576088417463019	0.961847957610672
127	3	0	11	3.9394186680598583e-10	4.999229994106153e-10
11	2	0	20	1.4684375685376573e-09	1.8332215731159891e-09
20	2	0	29	5.167957186182804e-09	7.046209243784279e-09
29	3	0	41	2.4192401779997537e-08	3.0198647078479046e-08
41	1	0	47	8.510591390385116e-08	9.993902193250794e-08
47	2	0	56	2.3579494362668586e-07	2.7433018249476557e-07
56	3	0	68	6.274215477853366e-07	7.351816873178034e-07
68	3	0	80	1.722245397080813e-06	1.965558053047372e-06
80	3	0	92	4.197345410854954e-06	4.778088191051639e-06
92	1	0	98	1.010583152810283e-05	1.1401611729374336e-05
98	3	0	110	2.3296599536179683e-05	2.5533324618658242e-05
110	3	0	122	4.6125101374712386e-05	5.4405752059864374e-05
122	2	0	3	0.00013023394770326493	0.00014617263463646612
3	3	0	15	0.0002925462798336131	0.00031126347626489795
15	2	0	24	0.0004845638829762237	0.0005239750120786682
24	1	0	30	0.0008875506808087571	0.00104759312908675
30	2	0	39	0.002513106225847158	0.0031399095107266565
39	3	0	51	0.008869837449133477	0.009681564708670567
51	2	0	60	0.017158697014650885	0.018533192257855394
60	1	0	66	0.031215807521915117	0.033718665272327815
66	3	0	78	0.05681251012731525	0.06098339995240165
78	3	0	90	0.09951657411937298	0.10438340177127867
90	3	0	102	0.14968166731154534	0.15546936065919315
102	1	0	108	0.20965515231113485	0.21710374492792162
108	3	0	120	0.2870111903828308	0.2951430889601726
120	1	0	126	0.020095363318930328	0.0286660494626512
126	2	0	7	0.10687093409711015	0.12798334082955937
7	0	0	10	0.010679588926484239	0.020291218960320052
10	0	0	13	0.1078746356210529	0.1566498890061062
13	3	0	25	0.041939533437191465	0.05902457217980228
25	0	0	28	0.21493931400333294	0.2735076048494325
28	3	0	40	0.8087093156205336	0.8138866441028223
40	3	0	52	0.8691743438822429	0.8715613166163853
52	2	0	61	0.9020647184077439	0.9035119466762416
61	2	0	70	0.9257949505987071	0.926718138029309
70	1	0	76	0.9444715403078043	0.944878736124128
76	3	0	88	0.9581247459303439	0.9583202634660187
88	0	0	91	0.20805698547778267	0.24091421885143918
91	1	0	97	0.0	0.09702381165576629
97	3	0	109	0.9800385015733968	0.9800432049092631
109	1	0	115	0.9899853888202631	0.9899865622203484
115	3	1	127	0.9999970937587034	0.9999973844323254
127	3	0	11	4.999229994106153e-10	6.314196352080368e-10
11	2	0	20	1.8332215731159891e-09	2.347474130939034e-09
20	2	0	29	7.046209243784279e-09	9.331254380175278e-09
29	3	0	41	3.0198647078479046e-08	3.707274554194943e-08
41	1	0	47	9.993902193250794e-08	1.1710380780623894e-07
47	2	0	56	2.7433018249476557e-07	3.1968015128975153e-07
56	3	0	68	7.351816873178034e-07	8.562537658377129e-07
68	3	0	80	1.965558053047372e-06	2.242032978656747e-06
80	3	0	92	4.778088191051639e-06	5.429038933154534e-06
92	3	0	104	7.714715958331679e-09	1.1015048848472653e-07
104	3	0	116	1.0424974153760405e-06	2.660471670723904e-06
116	1	0	122	1.7396201988742095e-05	3.0127672618878033e-05
122	2	0	3	0.00014617263463646612	0.0001623704553230444
3	3	0	15	0.00031126347626489795	0.0003320106548341963
15	2	0	24	0.0005239750120786682	0.0005752892306503896
24	1	0	30	0.00104759312908675	0.0012536848577400141
30	1	0	36	7.0886283767990915e-06	4.398779050002385e-05
36	0	0	39	0.000379879040009138	0.0013003660421666103
39	3	0	51	0.009681564708670567	0.010548194271331194
51	2	0	60	0.018533192257855394	0.02001802089403031
60	1	0	66	0.033718665272327815	0.0363841553403828
66	3	0	78	0.06098339995240165	0.06521901673251808
78	3	0	90	0.10438340177127867	0.10933652829941091
90	3	0	102	0.15546936065919315	0.16141569534113806
102	1	0	108	0.21710374492792162	0.22461253624218655
108	3	0	120	0.2951430889601726	0.30246179767978026
120	2	0	1	0.37205068298611005	0.38271433100145813
1	3	0	13	0.48352238700968797	0.4947328652558778
13	0	0	16	0.6016436055268546	0.6125027944891764
16	3	0	28	0.7174095910606803	0.7262434097207916
28	3	0	40	0.8138866441028223	0.8187825500375622
40	3	0	52	0.8715613166163853	0.8738528676756947
52	1	0	58	0.18233001767401888	0.21137755670764263
58	0	0	61	0.47758122021238014	0.5215681938560437
61	1	0	67	0.1795817214026226	0.21594893172988092
67	2	0	76	0.5487412370456624	0.588740819424232
76	1	0	82	0.2369338211184152	0.27709195927151553
82	1	0	88	0.6449648511610286	0.6764763581736349
88	2	0	97	0.9697776982697897	0.9698242057288278
97	3	0	109	0.9800432049092631	0.9800475540781513
109	1	0	115	0.9899865622203484	0.9899876470571138
115	3	1	127	0.9999973844323254	0.9999976460516035
127	2	0	8	8.184415605418133e-15	2.6596769472239383e-11
8	3	0	20	2.68579833315096e-10	1.1655160336209391e-09
20	2	0	29	9.331254380175278e-09	1.2068330750810744e-08
29	2	0	38	1.1041336437984325e-09	3.2865637769851522e-09
38	2	0	47	2.3160035328955183e-08	5.249236677374507e-08
47	3	0	59	7.367765782668328e-10	6.681071715446317e-09
59	3	0	71	6.078760398996128e-08	1.0637784781287951e-07
71	1	0	77	1.9375733538218988e-19	1.6387861279805366e-08
77	0	0	80	1.6553395231950487e-07	6.864554114698532e-07
80	3	0	92	5.429038933154534e-06	6.01489460104714e-06
92	1	0	98	1.1401611729374336e-05	1.2789249693684068e-05
98	3	0	110	2.5533324618658242e-05	2.836616161071899e-05
110	3	0	122	5.4405752059864374e-05	6.503985193085933e-05
122	2	0	3	0.0001623704553230444	0.0001790024646193254
3	3	0	15	0.0003320106548341963	0.0003557632231851652
15	1	0	21	3.3437708010127562e-06	1.482733753798809e-05
21	3	0	33	0.00011937316986946068	0.0002693747705903234
33	1	0	39	0.0016357466435132197	0.002516443212023686
39	3	0	51	0.010548194271331194	0.011475158912707076
51	2	0	60	0.02001802089403031	0.021618250183325177
60	1	0	66	0.0363841553403828	0.03920242246286381
66	3	0	78	0.06521901673251808	0.06952143136090795
78	3	0	90	0.10933652829941091	0.11438302930824248
90	3	0	102	0.16141569534113806	0.16751076689500072
102	1	0	108	0.22461253624218655	0.23209500058826615
108	3	0	120	0.30246179767978026	0.3101043366809466
120	3	0	4	0.04155655136194997	0.06303351394979824
4	2	0	13	0.25891533054589155	0.29366157414573085
13	0	0	16	0.6125027944891764	0.6231506126026172
16	3	0	28	0.7262434097207916	0.734678541202431
28	3	0	40	0.8187825500375622	0.8234157289336997
40	3	0	52	0.8738528676756947	0.8759152636290731
52	3	0	64	0.15426529450250126	0.19987281400891427
64	1	0	70	0.6165055450167992	0.6483979853914079
70	1	0	76	0.944878736124128	0.9452645685948511
76	2	0	85	0.10851058435905966	0.17607601542307216
85	3	0	97	0.7920857525244291	0.8099018851257231
97	3	0	109	0.9800475540781513	0.9800515757289904
109	1	0	115	0.9899876470571138	0.9899886493105112
115	3	1	127	0.9999976460516035	0.9999978815089536
127	3	0	11	6.314196352080368e-10	8.006776106501974e-10
11	2	0	20	2.347474130939034e-09	3.3074914621753944e-09
20	2	0	29	1.2068330750810744e-08	1.4531699484382664e-08
29	3	0	41	3.707274554194943e-08	4.495874796057214e-08
41	1	0	47	1.1710380780623894e-07	1.3704176200330046e-07
47	2	0	56	3.1968015128975153e-07	3.7248125897870996e-07
56	3	0	68	8.562537658377129e-07	9.925896541409596e-07
68	3	0	80	2.242032978656747e-06	2.613304246294739e-06
80	3	0	92	6.01489460104714e-06	6.679540860617149e-06
92	1	0	98	1.2789249693684068e-05	1.4318574723776842e-05
98	3	0	110	2.836616161071899e-05	3.196849079080217e-05
110	3	0	122	6.503985193085933e-05	7.625711073508661e-05
122	2	0	3	0.0001790024646193254	0.00019632277725272423
3	3	0	15	0.0003557632231851652	0.0003771405347010373
15	2	0	24	0.0005752892306503896	0.0006418751085016121
24	1	0	30	0.0012536848577400141	0.0014391674135279518
30	1	0	36	4.398779050002385e-05	0.00016832524962451592
